2020-06-06 10:45:20,668 [14] INFO  Umbraco.Core.PluginManager - [T1/D2] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 35 (took 3ms)
2020-06-06 10:45:20,701 [14] INFO  Umbraco.Core.PluginManager - [T1/D2] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2020-06-06 10:45:20,704 [14] INFO  Umbraco.Core.PluginManager - [T1/D2] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 3ms)
2020-06-06 10:45:20,704 [14] INFO  Umbraco.Core.PluginManager - [T1/D2] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2020-06-06 10:45:20,709 [14] INFO  Umbraco.Core.PluginManager - [T1/D2] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 4ms)
2020-06-06 10:45:21,456 [14] INFO  Umbraco.Web.Search.ExamineEvents - [T1/D2] Initializing Examine and binding to business logic events
2020-06-06 10:45:21,716 [14] INFO  Umbraco.Web.Search.ExamineEvents - [T1/D2] Adding examine event handlers for index providers: 3
2020-06-06 10:45:21,722 [14] INFO  Umbraco.Core.CoreBootManager - [T1/D2] Umbraco application startup complete (took 1469ms)
2020-06-06 10:45:22,046 [14] INFO  Umbraco.Web.UmbracoModule - [T11/D2] Setting OriginalRequestUrl: localhost:2225/umbraco
2020-06-06 10:45:22,091 [14] INFO  umbraco.content - [T11/D2] Load Xml from file...
2020-06-06 10:45:22,095 [14] INFO  umbraco.content - [T11/D2] Loaded Xml from file.
2020-06-06 10:45:22,199 [14] INFO  Umbraco.Core.PluginManager - [T11/D2] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2020-06-06 10:45:22,204 [14] INFO  Umbraco.Core.PluginManager - [T11/D2] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 23 (took 5ms)
2020-06-06 10:45:22,674 [14] INFO  Umbraco.Core.PluginManager - [T11/D2] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2020-06-06 10:45:22,683 [14] INFO  Umbraco.Core.PluginManager - [T11/D2] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 44 (took 8ms)
2020-06-06 10:45:22,928 [14] WARN  Umbraco.Web.Mvc.RenderRouteHandler - [T11/D2] The current Document Type Home matches a locally declared controller of type UmbracoWithMvc.Controllers.HomeController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderMvcController' and inherit from 'System.Web.Mvc.ControllerBase'.
2020-06-06 10:45:54,444 [14] INFO  Umbraco.Core.Security.UmbracoMembershipProviderBase - [T5/D2] Login attempt succeeded for username demo@user.com from IP address ::1
2020-06-06 10:45:54,495 [14] INFO  Umbraco.Web.Security.WebSecurity - [T5/D2] User Id: 0 logged in
2020-06-06 10:45:54,628 [14] INFO  Umbraco.Core.PluginManager - [T5/D2] Starting resolution types of Umbraco.Web.Trees.TreeController
2020-06-06 10:45:54,632 [14] INFO  Umbraco.Core.PluginManager - [T5/D2] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 3ms)
2020-06-06 10:45:54,722 [14] INFO  Umbraco.Core.PluginManager - [T5/D2] Starting resolution types of umbraco.interfaces.IApplication
2020-06-06 10:45:54,733 [14] INFO  Umbraco.Core.PluginManager - [T5/D2] Completed resolution of types of umbraco.interfaces.IApplication, found 7 (took 10ms)
2020-06-06 10:45:54,855 [14] INFO  Umbraco.Core.PluginManager - [T11/D2] Starting resolution types of umbraco.interfaces.ITree
2020-06-06 10:45:54,865 [14] INFO  Umbraco.Core.PluginManager - [T11/D2] Completed resolution of types of umbraco.interfaces.ITree, found 35 (took 9ms)
2020-06-06 10:45:54,873 [14] INFO  Umbraco.Core.PluginManager - [T5/D2] Starting resolution types of Umbraco.Web.Trees.TreeController
2020-06-06 10:45:54,873 [14] INFO  Umbraco.Core.PluginManager - [T5/D2] Completed resolution of types of Umbraco.Web.Trees.TreeController, found 4 (took 0ms)
2020-06-06 10:45:54,875 [14] INFO  Umbraco.Core.PluginManager - [T5/D2] Starting resolution types of umbraco.interfaces.ITree
2020-06-06 10:45:54,880 [14] INFO  Umbraco.Core.PluginManager - [T5/D2] Completed resolution of types of umbraco.interfaces.ITree, found 19 (took 5ms)
2020-06-06 10:46:28,911 [14] INFO  umbraco.BusinessLogic.Log - [T12/D2] Log scrubbed.  Removed all items older than 2020-04-07 10:46:28
2020-06-06 10:48:59,215 [14] INFO  Umbraco.Core.PluginManager - [T10/D2] Starting resolution types of umbraco.interfaces.ICacheRefresher
2020-06-06 10:48:59,230 [14] INFO  Umbraco.Core.PluginManager - [T10/D2] Completed resolution of types of umbraco.interfaces.ICacheRefresher, found 20 (took 14ms)
2020-06-06 10:49:41,080 [14] INFO  Umbraco.Core.Publishing.PublishingStrategy - [T23/D2] Content 'Contact' with Id '1089' has been published.
2020-06-06 10:49:45,267 [14] INFO  umbraco.content - [T15/D2] Save Xml to file...
2020-06-06 10:49:45,277 [14] INFO  umbraco.content - [T24/D2] Saved Xml to file.
2020-06-06 10:57:49,929 [14] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T46/D2] [ScheduledPublishing] Terminating
2020-06-06 10:57:49,929 [14] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T46/D2] [ScheduledPublishing] Waiting for tasks to complete
2020-06-06 10:57:49,930 [14] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T46/D2] [ScheduledPublishing] Tasks completed, terminated
2020-06-06 10:57:49,930 [14] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T46/D2] [XmlCacheFilePersister] Terminating
2020-06-06 10:57:49,930 [14] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T46/D2] [XmlCacheFilePersister] Waiting for tasks to complete
2020-06-06 10:57:49,930 [14] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T46/D2] [LogScrubber] Terminating
2020-06-06 10:57:49,930 [14] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T46/D2] [LogScrubber] Waiting for tasks to complete
2020-06-06 10:57:49,930 [14] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T46/D2] [LogScrubber] Tasks completed, terminated
2020-06-06 10:57:49,930 [14] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T46/D2] [ScheduledTasks] Terminating
2020-06-06 10:57:49,930 [14] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T46/D2] [ScheduledTasks] Waiting for tasks to complete
2020-06-06 10:57:49,930 [14] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T46/D2] [ScheduledTasks] Tasks completed, terminated
2020-06-06 10:57:49,930 [14] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T31/D2] [XmlCacheFilePersister] Tasks completed, terminated
2020-06-06 10:57:50,037 [14] INFO  Umbraco.Core.UmbracoApplicationBase - [T46/D2] Application shutdown. Reason: BinDirChangeOrDirectoryRename
2020-06-06 10:58:00,564 [42] INFO  Umbraco.Core.CoreBootManager - [T43/D3] Umbraco application starting
2020-06-06 10:58:00,588 [42] INFO  Umbraco.Core.PluginManager - [T43/D3] Determining hash of code files on disk
2020-06-06 10:58:00,598 [42] INFO  Umbraco.Core.PluginManager - [T43/D3] Hash determined (took 8ms)
2020-06-06 10:58:00,604 [42] INFO  Umbraco.Core.PluginManager - [T43/D3] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2020-06-06 10:58:00,848 [42] INFO  Umbraco.Core.PluginManager - [T43/D3] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 37 (took 242ms)
2020-06-06 10:58:00,905 [42] INFO  Umbraco.Core.PluginManager - [T43/D3] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2020-06-06 10:58:00,909 [42] INFO  Umbraco.Core.PluginManager - [T43/D3] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 3ms)
2020-06-06 10:58:00,909 [42] INFO  Umbraco.Core.PluginManager - [T43/D3] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2020-06-06 10:58:00,913 [42] INFO  Umbraco.Core.PluginManager - [T43/D3] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 3ms)
2020-06-06 10:58:00,925 [42] INFO  Umbraco.Core.PluginManager - [T43/D3] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2020-06-06 10:58:00,928 [42] INFO  Umbraco.Core.PluginManager - [T43/D3] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 5 (took 3ms)
2020-06-06 10:58:00,928 [42] INFO  Umbraco.Core.PluginManager - [T43/D3] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2020-06-06 10:58:00,932 [42] INFO  Umbraco.Core.PluginManager - [T43/D3] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 35 (took 3ms)
2020-06-06 10:58:00,962 [42] INFO  Umbraco.Core.PluginManager - [T43/D3] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2020-06-06 10:58:00,965 [42] INFO  Umbraco.Core.PluginManager - [T43/D3] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 3ms)
2020-06-06 10:58:00,966 [42] INFO  Umbraco.Core.PluginManager - [T43/D3] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2020-06-06 10:58:00,969 [42] INFO  Umbraco.Core.PluginManager - [T43/D3] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 3ms)
2020-06-06 10:58:01,654 [42] INFO  Umbraco.Web.Search.ExamineEvents - [T43/D3] Initializing Examine and binding to business logic events
2020-06-06 10:58:01,896 [42] INFO  Umbraco.Web.Search.ExamineEvents - [T43/D3] Adding examine event handlers for index providers: 3
2020-06-06 10:58:01,916 [42] INFO  Umbraco.Core.CoreBootManager - [T43/D3] Umbraco application startup complete (took 1347ms)
2020-06-06 10:58:02,279 [42] INFO  Umbraco.Web.UmbracoModule - [T44/D3] Setting OriginalRequestUrl: localhost:2225/umbraco
2020-06-06 10:58:06,077 [42] INFO  umbraco.content - [T31/D3] Load Xml from file...
2020-06-06 10:58:06,079 [42] INFO  umbraco.content - [T31/D3] Loaded Xml from file.
2020-06-06 10:58:06,210 [42] INFO  Umbraco.Core.PluginManager - [T31/D3] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2020-06-06 10:58:06,215 [42] INFO  Umbraco.Core.PluginManager - [T31/D3] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 23 (took 5ms)
2020-06-06 10:58:06,639 [42] INFO  Umbraco.Core.PluginManager - [T31/D3] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2020-06-06 10:58:06,647 [42] INFO  Umbraco.Core.PluginManager - [T31/D3] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 44 (took 7ms)
2020-06-06 10:58:06,750 [42] WARN  Umbraco.Web.Mvc.RenderRouteHandler - [T31/D3] The current Document Type Home matches a locally declared controller of type UmbracoWithMvc.Controllers.HomeController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderMvcController' and inherit from 'System.Web.Mvc.ControllerBase'.
2020-06-06 10:59:07,126 [42] INFO  umbraco.BusinessLogic.Log - [T23/D3] Log scrubbed.  Removed all items older than 2020-04-07 10:59:07
2020-06-06 10:59:16,102 [42] INFO  Umbraco.Web.Scheduling.BackgroundTaskRunner - [T38/D3] [LogScrubber] Terminating
2020-06-06 10:59:31,312 [6] INFO  Umbraco.Core.CoreBootManager - [T1/D2] Umbraco application starting
2020-06-06 10:59:31,364 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Determining hash of code files on disk
2020-06-06 10:59:31,373 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Hash determined (took 7ms)
2020-06-06 10:59:31,388 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2020-06-06 10:59:31,434 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 37 (took 45ms)
2020-06-06 10:59:31,518 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2020-06-06 10:59:31,519 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 1ms)
2020-06-06 10:59:31,519 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2020-06-06 10:59:31,521 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 1ms)
2020-06-06 10:59:31,536 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2020-06-06 10:59:31,537 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 5 (took 1ms)
2020-06-06 10:59:31,538 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2020-06-06 10:59:31,541 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 35 (took 3ms)
2020-06-06 10:59:31,590 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2020-06-06 10:59:31,591 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 0ms)
2020-06-06 10:59:31,591 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2020-06-06 10:59:31,592 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2020-06-06 10:59:33,058 [6] INFO  Umbraco.Web.Search.ExamineEvents - [T1/D2] Initializing Examine and binding to business logic events
2020-06-06 10:59:33,286 [6] INFO  Umbraco.Web.Search.ExamineEvents - [T1/D2] Adding examine event handlers for index providers: 3
2020-06-06 10:59:33,295 [6] INFO  Umbraco.Core.CoreBootManager - [T1/D2] Umbraco application startup complete (took 1959ms)
2020-06-06 10:59:34,388 [6] INFO  Umbraco.Web.UmbracoModule - [T7/D2] Setting OriginalRequestUrl: localhost:2225/umbraco
2020-06-06 10:59:34,488 [6] INFO  Umbraco.Web.UmbracoModule - [T8/D2] Setting OriginalRequestUrl: localhost:2225/umbraco
2020-06-06 10:59:34,507 [6] INFO  umbraco.content - [T9/D2] Load Xml from file...
2020-06-06 10:59:34,511 [6] INFO  umbraco.content - [T9/D2] Loaded Xml from file.
2020-06-06 10:59:34,678 [6] INFO  Umbraco.Core.PluginManager - [T8/D2] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2020-06-06 10:59:34,679 [6] INFO  Umbraco.Core.PluginManager - [T8/D2] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 23 (took 0ms)
2020-06-06 10:59:39,029 [6] INFO  Umbraco.Core.PluginManager - [T9/D2] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2020-06-06 10:59:39,030 [6] INFO  Umbraco.Core.PluginManager - [T9/D2] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 44 (took 1ms)
2020-06-06 10:59:39,312 [6] WARN  Umbraco.Web.Mvc.RenderRouteHandler - [T8/D2] The current Document Type Home matches a locally declared controller of type UmbracoWithMvc.Controllers.HomeController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderMvcController' and inherit from 'System.Web.Mvc.ControllerBase'.
2020-06-06 10:59:39,312 [6] WARN  Umbraco.Web.Mvc.RenderRouteHandler - [T9/D2] The current Document Type Home matches a locally declared controller of type UmbracoWithMvc.Controllers.HomeController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderMvcController' and inherit from 'System.Web.Mvc.ControllerBase'.
2020-06-06 11:00:52,103 [6] INFO  umbraco.BusinessLogic.Log - [T12/D2] Log scrubbed.  Removed all items older than 2020-04-07 11:00:52
2020-06-06 11:16:59,225 [6] INFO  Umbraco.Core.CoreBootManager - [T1/D2] Umbraco application starting
2020-06-06 11:16:59,276 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Determining hash of code files on disk
2020-06-06 11:16:59,299 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Hash determined (took 7ms)
2020-06-06 11:16:59,326 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2020-06-06 11:16:59,665 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 37 (took 338ms)
2020-06-06 11:16:59,731 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2020-06-06 11:16:59,735 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 4ms)
2020-06-06 11:16:59,736 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2020-06-06 11:16:59,740 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 3ms)
2020-06-06 11:16:59,754 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2020-06-06 11:16:59,758 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 5 (took 3ms)
2020-06-06 11:16:59,758 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2020-06-06 11:16:59,761 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 35 (took 3ms)
2020-06-06 11:16:59,800 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2020-06-06 11:16:59,804 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 3ms)
2020-06-06 11:16:59,804 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2020-06-06 11:16:59,807 [6] INFO  Umbraco.Core.PluginManager - [T1/D2] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 3ms)
2020-06-06 11:17:00,698 [6] INFO  Umbraco.Web.Search.ExamineEvents - [T1/D2] Initializing Examine and binding to business logic events
2020-06-06 11:17:00,919 [6] INFO  Umbraco.Web.Search.ExamineEvents - [T1/D2] Adding examine event handlers for index providers: 3
2020-06-06 11:17:00,927 [6] INFO  Umbraco.Core.CoreBootManager - [T1/D2] Umbraco application startup complete (took 1678ms)
2020-06-06 11:17:01,436 [6] INFO  Umbraco.Web.UmbracoModule - [T7/D2] Setting OriginalRequestUrl: localhost:2225/umbraco
2020-06-06 11:17:01,506 [6] INFO  umbraco.content - [T7/D2] Load Xml from file...
2020-06-06 11:17:01,511 [6] INFO  umbraco.content - [T7/D2] Loaded Xml from file.
2020-06-06 11:17:01,631 [6] INFO  Umbraco.Core.PluginManager - [T7/D2] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2020-06-06 11:17:01,637 [6] INFO  Umbraco.Core.PluginManager - [T7/D2] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 23 (took 5ms)
2020-06-06 11:17:03,733 [6] INFO  Umbraco.Core.PluginManager - [T7/D2] Starting resolution types of Umbraco.Core.PropertyEditors.IParameterEditor
2020-06-06 11:17:03,743 [6] INFO  Umbraco.Core.PluginManager - [T7/D2] Completed resolution of types of Umbraco.Core.PropertyEditors.IParameterEditor, found 44 (took 8ms)
2020-06-06 11:17:03,934 [6] WARN  Umbraco.Web.Mvc.RenderRouteHandler - [T7/D2] The current Document Type Home matches a locally declared controller of type UmbracoWithMvc.Controllers.HomeController. Custom Controllers for Umbraco routing must implement 'Umbraco.Web.Mvc.IRenderMvcController' and inherit from 'System.Web.Mvc.ControllerBase'.
2020-06-06 11:17:16,842 [6] ERROR Umbraco.Core.UmbracoApplicationBase - [T7/D2] An unhandled exception occurred
System.Web.HttpParseException (0x80004005): Expected a "{" but found a "Html".  Block statements must be enclosed in "{" and "}".  You cannot use single-statement control-flow statements in CSHTML pages. For example, the following is not allowed:

@if(isLoggedIn)
    <p>Hello, @user</p>

Instead, wrap the contents of the block in "{}":

@if(isLoggedIn) {
    <p>Hello, @user</p>
}

   at System.Web.WebPages.Razor.RazorBuildProvider.EnsureGeneratedCode()
